Timestamp, x, y, yaw
12. 517000000, -9.39997787062, 1.72094386975e-05, 3.46134210887344e-05
12. 527000000, -9.39997786728, 1.72132864011e-05, 3.463285152175376e-05
12. 537000000, -9.39997784634, 1.72292448069e-05, 3.465395328883e-05
12. 547000000, -9.39997782753, 1.72437161906e-05, 3.467459164652705e-05
12. 557000000, -9.39997782175, 1.72494066661e-05, 3.4694461149886815e-05
12. 567000000, -9.3999778184, 1.72532544667e-05, 3.471389139718498e-05
12. 577000000, -9.39997779746, 1.72692127971e-05, 3.47349930205497e-05
12. 588000000, -9.39997777866, 1.7283684099e-05, 3.475563122941687e-05
12. 598000000, -9.39997777287, 1.72893746713e-05, 3.4775500551626005e-05
12. 608000000, -9.39997776953, 1.72932225688e-05, 3.47949306132856e-05
12. 618000000, -9.39997774859, 1.73091808238e-05, 3.4816032092482826e-05
12. 628000000, -9.39997772978, 1.7323652044e-05, 3.483667015214103e-05
12. 638000000, -9.399977724, 1.7329342713e-05, 3.485653929297581e-05
12. 648000000, -9.39997772066, 1.73331907075e-05, 3.4875969168804374e-05
12. 658000000, -9.39997769972, 1.7349148887e-05, 3.489707050413253e-05
12. 668000000, -9.39997768091, 1.73636200255e-05, 3.4917708414838467e-05
12. 679000000, -9.39997767513, 1.73693107912e-05, 3.493757737462233e-05
12. 689000000, -9.39997767178, 1.73731588827e-05, 3.4957007064884665e-05
12. 699000000, -9.39997765084, 1.73891169868e-05, 3.4978108256454795e-05
12. 709000000, -9.39997763204, 1.74035880436e-05, 3.4998746018281614e-05
12. 719000000, -9.39997762625, 1.7409278906e-05, 3.501861479721643e-05
12. 729000000, -9.39997762291, 1.74131270945e-05, 3.503804430215164e-05
12. 739000000, -9.39997760197, 1.74290851231e-05, 3.5059145349855427e-05
12. 750000000, -9.39997758316, 1.74435560982e-05, 3.507978296277629e-05
12. 760000000, -9.39997757738, 1.74492470573e-05, 3.509965156088755e-05
12. 770000000, -9.39997757404, 1.74530953428e-05, 3.511908088053068e-05
12. 780000000, -9.3999775531, 1.7469053296e-05, 3.5140181784411145e-05
12. 790000000, -9.39997753429, 1.74835241893e-05, 3.5160819248413577e-05
12. 800000000, -9.39997752851, 1.74892152451e-05, 3.518068766489259e-05
12. 810000000, -9.39997752516, 1.74930636276e-05, 3.520011679842456e-05
12. 821000000, -9.39997750422, 1.75090215053e-05, 3.522121755831437e-05
