Timestamp, x, y, yaw
11. 826000000, -9.6999792636, 1.60701890237e-05, 3.230351187499611e-05
11. 836000000, -9.69997924479, 1.60846627769e-05, 3.232415460451386e-05
11. 846000000, -9.69997923901, 1.60903504463e-05, 3.234402941226239e-05
11. 856000000, -9.69997923567, 1.60941954333e-05, 3.236346509370843e-05
11. 866000000, -9.69997921473, 1.61101559508e-05, 3.238457093838635e-05
11. 876000000, -9.69997919592, 1.61246296224e-05, 3.240521351590351e-05
11. 887000000, -9.69997919014, 1.61303173885e-05, 3.242508813898274e-05
11. 897000000, -9.6999791868, 1.61341624726e-05, 3.244452363129337e-05
11. 907000000, -9.69997916586, 1.61501229147e-05, 3.246562932821655e-05
11. 918000000, -9.69997914705, 1.61645965045e-05, 3.24862717529414e-05
11. 928000000, -9.69997914127, 1.61702843675e-05, 3.250614619133142e-05
11. 938000000, -9.69997913793, 1.61741295485e-05, 3.252558149447593e-05
11. 948000000, -9.69997911699, 1.61900899153e-05, 3.254668704473721e-05
11. 958000000, -9.69997909818, 1.62045634234e-05, 3.256732931770618e-05
11. 968000000, -9.6999790924, 1.62102513832e-05, 3.258720357244161e-05
11. 978000000, -9.69997908906, 1.62140966613e-05, 3.260663868743353e-05
11. 988000000, -9.69997906812, 1.62300569526e-05, 3.26277440910948e-05
11. 998000000, -9.69997904931, 1.6244530379e-05, 3.26483862123561e-05
12. 8000000, -9.69997904353, 1.62502184356e-05, 3.266826028323103e-05
12. 18000000, -9.69997904019, 1.62540638108e-05, 3.26876952099161e-05
12. 28000000, -9.69997901925, 1.62700240267e-05, 3.2708800467358066e-05
12. 38000000, -9.69997900044, 1.62844973714e-05, 3.272944243733328e-05
12. 48000000, -9.69997899466, 1.62901855248e-05, 3.274931632444044e-05
12. 58000000, -9.69997899132, 1.6294030997e-05, 3.276875106287698e-05
12. 69000000, -9.69997897038, 1.63099911375e-05, 3.2789856173843215e-05
12. 79000000, -9.69997895157, 1.63244644005e-05, 3.2810497992282515e-05
12. 89000000, -9.69997894579, 1.63301526507e-05, 3.2830371696040445e-05
12. 99000000, -9.69997894245, 1.633399822e-05, 3.2849806246619214e-05
12. 109000000, -9.69997892151, 1.63499582851e-05, 3.2870911211425184e-05
12. 119000000, -9.6999789027, 1.63644314664e-05, 3.289155287860448e-05
12. 129000000, -9.69997889692, 1.63701198133e-05, 3.29114263983145e-05
12. 140000000, -9.69997889358, 1.63739654796e-05, 3.293086076038164e-05
12. 150000000, -9.69997887264, 1.63899254693e-05, 3.295196557870776e-05
12. 161000000, -9.69997885383, 1.64043985689e-05, 3.2972607094283355e-05
12. 171000000, -9.69997884805, 1.64100870127e-05, 3.2992480430194405e-05
12. 181000000, -9.69997884471, 1.6413932776e-05, 3.3011914604014444e-05
12. 191000000, -9.69997882377, 1.64298926903e-05, 3.3033019276150765e-05
12. 201000000, -9.69997880496, 1.64443657082e-05, 3.305366064046816e-05
12. 211000000, -9.69997879918, 1.64500542487e-05, 3.307353379305769e-05
12. 221000000, -9.69997879584, 1.64539001091e-05, 3.309296777903685e-05
12. 231000000, -9.6999787749, 1.64698599479e-05, 3.311407230477005e-05
12. 241000000, -9.69997875609, 1.64843328842e-05, 3.313471351763344e-05
12. 251000000, -9.69997875031, 1.64900215214e-05, 3.315458648679864e-05
12. 261000000, -9.69997874697, 1.64938674788e-05, 3.317402028491275e-05
12. 271000000, -9.69997872603, 1.65098272423e-05, 3.319512466463765e-05
12. 281000000, -9.69997870722, 1.65243000968e-05, 3.321576572641738e-05
12. 291000000, -9.69997870144, 1.65299888309e-05, 3.323563851247277e-05
12. 302000000, -9.6999786981, 1.65338348853e-05, 3.3255072122977254e-05
12. 312000000, -9.69997867716, 1.65497945734e-05, 3.327617635711005e-05
12. 322000000, -9.69997865835, 1.65642673461e-05, 3.3296817268208344e-05
12. 332000000, -9.69997865257, 1.6569956177e-05, 3.331668987103096e-05
12. 342000000, -9.69997864923, 1.65738023284e-05, 3.33361232938841e-05
12. 352000000, -9.69997862829, 1.65897619411e-05, 3.3357227382060086e-05
12. 362000000, -9.69997860948, 1.66042346322e-05, 3.3377868142147474e-05
12. 372000000, -9.6999786037, 1.66099235598e-05, 3.3397740561733795e-05
12. 382000000, -9.69997860036, 1.66137698083e-05, 3.34171737968286e-05
12. 393000000, -9.69997857942, 1.66297293455e-05, 3.343827773870466e-05
12. 403000000, -9.69997856061, 1.66442019548e-05, 3.345891834739014e-05
12. 414000000, -9.69997855483, 1.66498909792e-05, 3.347879058376657e-05
12. 424000000, -9.69997855149, 1.66537373247e-05, 3.3498223631177504e-05
12. 434000000, -9.69997853055, 1.66696967865e-05, 3.351932742769528e-05
12. 445000000, -9.69997851174, 1.66841693142e-05, 3.3539967885944317e-05
12. 455000000, -9.69997850596, 1.66898584353e-05, 3.35598399397243e-05
12. 465000000, -9.69997850261, 1.66937048778e-05, 3.35792728000967e-05
12. 476000000, -9.69997848167, 1.67096642642e-05, 3.360037645129404e-05
12. 486000000, -9.69997846287, 1.67241367101e-05, 3.362101675916662e-05
12. 497000000, -9.69997845708, 1.67298259281e-05, 3.364088863028865e-05
12. 507000000, -9.69997845374, 1.67336724676e-05, 3.366032130347941e-05
12. 517000000, -9.6999784328, 1.67496317786e-05, 3.368142480924993e-05
12. 527000000, -9.69997841399, 1.67641041428e-05, 3.3702064966566676e-05
12. 537000000, -9.69997840821, 1.67697934575e-05, 3.37219366547515e-05
12. 547000000, -9.69997840487, 1.6773640094e-05, 3.3741369140516014e-05
12. 557000000, -9.69997838393, 1.67895993296e-05, 3.376247250041819e-05
12. 567000000, -9.69997836512, 1.68040716121e-05, 3.378311250678555e-05
12. 577000000, -9.69997835934, 1.68097610235e-05, 3.3802984012069004e-05
12. 588000000, -9.699978356, 1.68136077571e-05, 3.382241631050984e-05
12. 598000000, -9.69997833506, 1.68295669172e-05, 3.384351952503417e-05
12. 608000000, -9.69997831625, 1.6844039118e-05, 3.386415938093621e-05
12. 618000000, -9.69997831047, 1.68497286262e-05, 3.3884030703536064e-05
12. 628000000, -9.69997830713, 1.68535754567e-05, 3.39034628148133e-05
12. 638000000, -9.69997828619, 1.68695345414e-05, 3.392456588407927e-05
12. 648000000, -9.69997826738, 1.68840066605e-05, 3.394520558965469e-05
12. 658000000, -9.6999782616, 1.68896962654e-05, 3.396507673009431e-05
12. 668000000, -9.69997825826, 1.6893543193e-05, 3.398450865469756e-05
